reviewId,userName,userImage,content,score,thumbsUpCount,at,text_length,CaseFolding,Cleaning,HapusEmoji,3/Lebih,normalisasi,Stemming,label,numerical_labels,predicted_label,predicted_label_text
3f99a638-e55f-4cca-8b3d-a1414aaceaa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi GK guna nyusahin,-5,0,2023-01-06 08:46:06,4,aplikasi gk guna nyusahin,gk nyusahin,gk nyusahin,gk nyusahin,tidak nyusahin,tidak nyusahin,negatif,0,2,Positif
092c10a2-4936-4126-b185-4bb53211d2a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knp saya ditolak trs ya,-4,0,2023-01-06 08:23:43,5,knp saya ditolak trs ya,knp ditolak trs,knp ditolak trs,knp ditolak trs,kenapa ditolak terus,kenapa tolak terus,negatif,0,1,Netral
7bc6fb3b-d6d5-4c14-a307-bb3a6711ddf4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kurang efektif, diaplikasi sudah memasukkan data resmi,no Hp dan Email Aktif tetapi masih harus repot minta barcode ke dukcapil",-8,0,2023-01-06 07:11:06,19,"kurang efektif, diaplikasi sudah memasukkan data resmi,no hp dan email aktif tetapi masih harus repot minta barcode ke dukcapil",efektif diaplikasi memasukkan data resmino hp email aktif repot barcode,efektif diaplikasi memasukkan data resmino hp email aktif repot barcode,efektif diaplikasi memasukkan data resmino hp email aktif repot barcode,efektif diaplikasi memasukkan data resmino handphone email aktif repot barcode,efektif aplikasi masuk data resmino handphone email aktif repot barcode,negatif,0,0,Negatif
15e7dba9-6c9f-4822-8fde-13757182d115,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baru download udah gx bisa di buka,,,tolong segera di perbaiki",-2,1,2023-01-06 07:08:08,10,"baru download udah gx bisa di buka,,,tolong segera di perbaiki",download gx bukatolong perbaiki,download gx bukatolong perbaiki,download gx bukatolong perbaiki,unduh tidak bukatolong perbaikan,unduh tidak bukatolong baik,negatif,0,1,Netral
534a14c3-4c25-4936-a10e-fd5e9c182da2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tertutup ketika scan barcode saat pendaftaran. Sistem android 13,-5,0,2023-01-06 06:49:11,10,aplikasi tertutup ketika scan barcode saat pendaftaran. sistem android 13,tertutup scan barcode pendaftaran sistem android,tertutup scan barcode pendaftaran sistem android,tertutup scan barcode pendaftaran sistem android,tertutup scan barcode pendaftaran sistem android,tutup scan barcode daftar sistem android,negatif,0,2,Positif
a30fb627-a2b8-4eaf-a6b6-176398107f62,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Email & no tlp saya dinyatakan TDK VALID. Bingung saya,-1,0,2023-01-06 06:45:41,10,email & no tlp saya dinyatakan tdk valid. bingung saya,email no tlp dinyatakan tdk valid bingung,email no tlp dinyatakan tdk valid bingung,email no tlp dinyatakan tdk valid bingung,email nomor telpon dinyatakan tidak valid bingung,email nomor telpon nyata tidak valid bingung,negatif,0,0,Negatif
c039566a-3442-4cf2-bd59-0965c02c9f16,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Setiap upload gambar apk keluar sendiri. Kenapa ya.tolong penjelasannya,3,0,2023-01-06 05:33:03,9,setiap upload gambar apk keluar sendiri. kenapa ya.tolong penjelasannya,upload gambar yatolong penjelasannya,upload gambar yatolong penjelasannya,upload gambar yatolong penjelasannya,unggah gambar yatolong penjelasannya,unggah gambar yatolong jelas,positif,2,2,Positif
24bbc856-d665-4202-a101-e602906eb01e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi apaan ini, kg bs di instal di hp saya",4,0,2023-01-06 04:20:02,10,"aplikasi apaan ini, kg bs di instal di hp saya",kg bs instal hp,kg bs instal hp,kg bs instal hp,kg bisa memasang handphone,kg bisa pasang handphone,positif,2,2,Positif
34052339-c79f-43df-a316-544ab007b189,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,2,0,2023-01-06 02:56:43,1,oke,oke,oke,oke,oke,oke,positif,2,2,Positif
bbe7bae0-46b2-47db-9444-6e17cf33dbf5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dah scan kode QR gak bisa juga apk ga guna,-10,0,2023-01-06 02:32:42,10,dah scan kode qr gak bisa juga apk ga guna,dah scan kode qr gak ga,dah scan kode qr gak ga,dah scan kode qr gak ga,sudah scan kode qr tidak tidak,sudah scan kode qr tidak tidak,negatif,0,0,Negatif
af6fbb41-6f64-4e2a-b03e-51a6af59954f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Scan barcode gagal terus knp ya? Padahal hp saya sudah support,0,0,2023-01-06 02:03:19,11,scan barcode gagal terus knp ya? padahal hp saya sudah support,scan barcode gagal knp hp support,scan barcode gagal knp hp support,scan barcode gagal knp hp support,scan barcode gagal kenapa handphone support,scan barcode gagal kenapa handphone support,netral,1,0,Negatif
5ddd5141-ab20-41ea-b671-2c1e11d8b220,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat ribet tidak bisa di instal di android 10,-1,0,2023-01-06 01:55:30,9,sangat ribet tidak bisa di instal di android 10,ribet instal android,ribet instal android,ribet instal android,rumit memasang android,rumit pasang android,negatif,0,2,Positif
a7ab85a9-7a9c-4996-9a2c-56e16942d895,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makin modern,3,0,2023-01-06 00:58:32,2,makin modern,modern,modern,modern,modern,modern,positif,2,2,Positif
afc001fa-d417-4f2b-a0f9-0147130480ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bikin ribet masyarakat aja kasian yg gak punya kalo gitu,udah gitu gak bisa di buka lagi aplikasi nya koneksi internet tidak ada 😰",-14,0,2023-01-06 00:38:08,23,"bikin ribet masyarakat aja kasian yg gak punya kalo gitu,udah gitu gak bisa di buka lagi aplikasi nya koneksi internet tidak ada 😰",bikin ribet masyarakat kasian gak kalo gituudah gak buka koneksi internet,bikin ribet masyarakat kasian gak kalo gituudah gak buka koneksi internet,bikin ribet masyarakat kasian gak kalo gituudah gak buka koneksi internet,bikin rumit masyarakat kasian tidak kalau gituudah tidak buka koneksi internet,bikin rumit masyarakat kasi tidak kalau gituudah tidak buka koneksi internet,negatif,0,2,Positif
f9334537-acdc-4ec8-85e2-6964edd69520,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Harus pakai seken segala...padahal Dukcapil juga tau soal hal scan barcode,7,0,2023-01-05 17:25:33,11,harus pakai seken segala...padahal dukcapil juga tau soal hal scan barcode,pakai seken segalapadahal tau scan barcode,pakai seken segalapadahal tau scan barcode,pakai seken segalapadahal tau scan barcode,pakai seken segalapadahal tahu scan barcode,pakai ken segalapadahal tahu scan barcode,positif,2,2,Positif
da9473cc-8843-4f1f-bd30-925e092aeda3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Punten bila membuat sistem seperti ini harus di pandu oleh tim ducapil. Kita sebagai masyarakat awam. Mohon di bantu bimbingannya. Terima kasih,7,0,2023-01-05 14:42:01,22,punten bila membuat sistem seperti ini harus di pandu oleh tim ducapil. kita sebagai masyarakat awam. mohon di bantu bimbingannya. terima kasih,punten sistem pandu tim ducapil masyarakat awam mohon bantu bimbingannya terima kasih,punten sistem pandu tim ducapil masyarakat awam mohon bantu bimbingannya terima kasih,punten sistem pandu tim ducapil masyarakat awam mohon bantu bimbingannya terima kasih,punten sistem pandu tim ducapil masyarakat awam mohon bantu bimbingannya terima kasih,punten sistem pandu tim ducapil masyarakat awam mohon bantu bimbing terima kasih,positif,2,0,Negatif
dd7cd12a-0632-4cec-9882-dc0e6b799aca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Berlaku buat yang punya hp yaaa ???,4,0,2023-01-05 11:33:42,7,berlaku buat yang punya hp yaaa ???,berlaku hp yaaa,berlaku hp yaaa,berlaku hp ya,berlaku handphone ya,laku handphone ya,positif,2,0,Negatif
cdd287a2-bb62-4c81-ac86-9c1f78a10737,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa aplikasinya jadi tidak bisa di buka ya ? Mohon untuk segera di lakukan perbaikan karena ini bersangkutan dengan data pribadi seseorang,3,1,2023-01-05 10:40:45,22,kenapa aplikasinya jadi tidak bisa di buka ya ? mohon untuk segera di lakukan perbaikan karena ini bersangkutan dengan data pribadi seseorang,aplikasinya buka mohon lakukan perbaikan bersangkutan data pribadi,aplikasinya buka mohon lakukan perbaikan bersangkutan data pribadi,aplikasinya buka mohon lakukan perbaikan bersangkutan data pribadi,aplikasi nya buka mohon lakukan perbaikan bersangkutan data pribadi,aplikasi nya buka mohon laku baik sangkut data pribadi,positif,2,2,Positif
00e9c94d-2670-4aa8-a253-b38adb89904a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KTP digital yg tidak digital....sangat aneh jika harus datang ke disdukcapil...apa bedanya dg manual...lost logic,-6,3,2023-01-05 10:13:17,15,ktp digital yg tidak digital....sangat aneh jika harus datang ke disdukcapil...apa bedanya dg manual...lost logic,digital digitalsangat aneh disdukcapilapa bedanya dg manuallost logic,digital digitalsangat aneh disdukcapilapa bedanya dg manuallost logic,digital digitalsangat aneh disdukcapilapa bedanya dg manuallost logic,digital digitalsangat aneh disdukcapilapa bedanya dengan manuallost logic,digital digitalsangat aneh disdukcapilapa beda dengan manuallost logic,negatif,0,0,Negatif
fe3e3d51-ec49-4b88-8b0e-c94b35a56255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa harus scan barcode ke dukcapil dulu.....??? Tujuan via online itu buat memutus yg begini ,yg harusnya dateng ke dukcapil,aplikasinya masih sangat kurang praktis,udah pake aplikadi tapi masih harus ke dukcapil repot...!! Kurang canggih ,",0,19,2023-01-05 09:58:01,35,"kenapa harus scan barcode ke dukcapil dulu.....??? tujuan via online itu buat memutus yg begini ,yg harusnya dateng ke dukcapil,aplikasinya masih sangat kurang praktis,udah pake aplikadi tapi masih harus ke dukcapil repot...!! kurang canggih ,",scan barcode tujuan via online memutus dateng dukcapilaplikasinya praktisudah pake aplikadi repot canggih,scan barcode tujuan via online memutus dateng dukcapilaplikasinya praktisudah pake aplikadi repot canggih,scan barcode tujuan via online memutus dateng dukcapilaplikasinya praktisudah pake aplikadi repot canggih,scan barcode tujuan melalui daring memutus datang dukcapilaplikasinya praktisudah pakai aplikadi repot canggih,scan barcode tuju lalu daring putus datang dukcapilaplikasinya praktisudah pakai aplikadi repot canggih,netral,1,0,Negatif
f992e58b-eeae-42b6-bf9d-06b54988fb1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ribet harus scan barcode dulu ke dukcapil, kirain barcode nya dikirim via email.. Gak jadi download deh.",-5,0,2023-01-05 09:32:16,17,"ribet harus scan barcode dulu ke dukcapil, kirain barcode nya dikirim via email.. gak jadi download deh.",ribet scan barcode kirain barcode dikirim via email gak download,ribet scan barcode kirain barcode dikirim via email gak download,ribet scan barcode kirain barcode dikirim via email gak download,rumit scan barcode kirain barcode dikirim melalui email tidak unduh,rumit scan barcode kirain barcode kirim lalu email tidak unduh,negatif,0,1,Netral
a4506c01-56d5-431c-ae7a-0fbbef62f0d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ka mau tanya Ktp saya hilang. Dan saya sudah login digital id,tpi lula sandi itu bagaimana ya ka",3,0,2023-01-05 09:18:21,18,"ka mau tanya ktp saya hilang. dan saya sudah login digital id,tpi lula sandi itu bagaimana ya ka",ka hilang login digital idtpi lula sandi ka,ka hilang login digital idtpi lula sandi ka,ka hilang login digital idtpi lula sandi ka,kakak hilang login digital idtpi lula sandi kakak,kakak hilang login digital idtpi lula sandi kakak,positif,2,2,Positif
99b80a63-07ca-4a52-a60f-b8f1db592422,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Yang masih kk lama tidak bisa scan barcode. Aplikasi ini sepertinya hanya mengandalkan scan barcode,5,0,2023-01-05 09:11:48,15,yang masih kk lama tidak bisa scan barcode. aplikasi ini sepertinya hanya mengandalkan scan barcode,scan barcode mengandalkan scan barcode,scan barcode mengandalkan scan barcode,scan barcode mengandalkan scan barcode,scan barcode mengandalkan scan barcode,scan barcode andal scan barcode,positif,2,2,Positif
75ea2efa-0801-4867-898b-fc3bbce4d0d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Progam gajelas 😒,-4,0,2023-01-05 08:33:02,3,progam gajelas 😒,progam gajelas,progam gajelas,progam gajelas,progam tidak jelas,progam tidak jelas,negatif,0,2,Positif
ff270e43-506d-4686-b3e6-34419dc7defa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yg lain bisa muncul kartu pemilu dan lainnya,punyaku kok hanya kk ktp saja?",1,0,2023-01-05 08:03:29,13,"yg lain bisa muncul kartu pemilu dan lainnya,punyaku kok hanya kk ktp saja?",muncul kartu pemilu lainnyapunyaku,muncul kartu pemilu lainnyapunyaku,muncul kartu pemilu lainnyapunyaku,muncul kartu pemilu lainnyapunyaku,muncul kartu milu lainnyapunyaku,positif,2,0,Negatif
a21d71e7-3ad6-49a5-8b11-1006d60d3839,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sudah bagus, tapi saat proses akhir harus scan barcode dari disdukcapil, padahal kan kita daftarinnya dari rumah",8,0,2023-01-05 07:41:56,18,"aplikasi sudah bagus, tapi saat proses akhir harus scan barcode dari disdukcapil, padahal kan kita daftarinnya dari rumah",bagus proses scan barcode disdukcapil daftarinnya rumah,bagus proses scan barcode disdukcapil daftarinnya rumah,bagus proses scan barcode disdukcapil daftarinnya rumah,bagus proses scan barcode disdukcapil daftarinnya rumah,bagus proses scan barcode disdukcapil daftarinnya rumah,positif,2,2,Positif
e93decc1-5cff-479f-bc5d-53f90bd87818,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau bikin eeee malah ada z masalah,hp yg support cuma spek 5 ke atas padahal hp sudah support tapi GK bisa kebuka terus tanya ke pegawai kecamatan harus spek 8(sok tahu),diperbaikilah masa mau robah ktp ke digital harus beli hp dulu mening kalo ada uang,liat orang kecil jgan kan belii hp dan kuota buat makan z susah,pendapat saya pake aplikasi ini tak guna rasanya anj*****. Banget🤣🤣",11,1,2023-01-05 06:29:50,66,"mau bikin eeee malah ada z masalah,hp yg support cuma spek 5 ke atas padahal hp sudah support tapi gk bisa kebuka terus tanya ke pegawai kecamatan harus spek 8(sok tahu),diperbaikilah masa mau robah ktp ke digital harus beli hp dulu mening kalo ada uang,liat orang kecil jgan kan belii hp dan kuota buat makan z susah,pendapat saya pake aplikasi ini tak guna rasanya anj*****. banget🤣🤣",bikin eeee z masalahhp support spek hp support gk kebuka pegawai kecamatan spek sok tahudiperbaikilah robah digital beli hp mening kalo uangliat orang jgan belii hp kuota makan z susahpendapat pake anj,bikin eeee z masalahhp support spek hp support gk kebuka pegawai kecamatan spek sok tahudiperbaikilah robah digital beli hp mening kalo uangliat orang jgan belii hp kuota makan z susahpendapat pake anj,bikin e z masalahhp support spek hp support gk kebuka pegawai kecamatan spek sok tahudiperbaikilah robah digital beli hp mening kalo uangliat orang jgan belii hp kuota makan z susahpendapat pake anj,bikin e z masalahhp support spek handphone support tidak kebuka pegawai kecamatan spek sok tahudiperbaikilah robah digital beli handphone mening kalau uangliat orang jgan belii handphone kuota makan z susahpendapat pakai anj,bikin e z masalahhp support spek handphone support tidak buka pegawai camat spek sok tahudiperbaikilah robah digital beli handphone ning kalau uangliat orang jgan beli handphone kuota makan z susahpendapat pakai anj,positif,2,2,Positif
d54df857-04ab-4f1a-98ae-427cc6a3d3ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Blm siap digital.. terjadi kesalahan koneksi, gtu trs..",-2,0,2023-01-05 06:27:44,8,"blm siap digital.. terjadi kesalahan koneksi, gtu trs..",blm digital kesalahan koneksi gtu trs,blm digital kesalahan koneksi gtu trs,blm digital kesalahan koneksi gtu trs,belum digital kesalahan koneksi begitu terus,belum digital salah koneksi begitu terus,negatif,0,0,Negatif
e7173010-dde8-4fda-9aa4-35b8ae7b818c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gaje,-3,0,2023-01-05 06:02:07,1,gaje,gaje,gaje,gaje,gaje,gaje,negatif,0,2,Positif
b973545a-2bc2-4156-8eff-32d1a6744748,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tetap saja daftar nya ga simpel, harus ke dukcapil minta QR. Kirain bisa hanya via Hp di rumah",5,1,2023-01-05 05:56:46,18,"tetap saja daftar nya ga simpel, harus ke dukcapil minta qr. kirain bisa hanya via hp di rumah",daftar ga simpel qr kirain via hp rumah,daftar ga simpel qr kirain via hp rumah,daftar ga simpel qr kirain via hp rumah,daftar tidak simpel qr kirain melalui handphone rumah,daftar tidak simpel qr kirain lalu handphone rumah,positif,2,2,Positif
7fbdbd22-7fd6-41a0-a62a-b7d8475aee97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa dibuka,3,0,2023-01-05 05:41:36,3,tidak bisa dibuka,dibuka,dibuka,dibuka,dibuka,buka,positif,2,2,Positif
e57cc2e1-b5ab-427c-92d4-fb8cfd4b118f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ga mutu, harus hp yg kelas menengah keatas 👎",-7,0,2023-01-05 05:25:52,10,"aplikasi ga mutu, harus hp yg kelas menengah keatas 👎",ga mutu hp kelas menengah keatas,ga mutu hp kelas menengah keatas,ga mutu hp kelas menengah keatas,tidak mutu handphone kelas menengah keatas,tidak mutu handphone kelas tengah atas,negatif,0,1,Netral
fd56b7ee-042f-4cbc-bf42-06ab3b903689,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"scan QR nya dapat darimana,..om.",0,0,2023-01-05 05:15:22,5,"scan qr nya dapat darimana,..om.",scan qr darimanaom,scan qr darimanaom,scan qr darimanaom,scan qr darimanaom,scan qr darimanaom,netral,1,0,Negatif
e67d9671-ebbf-4a3d-9dc5-4924cd9bed11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Harus scan QR Pas daftar di rumah, trus saya harus scan ke mana..?",7,0,2023-01-05 05:06:35,13,"harus scan qr pas daftar di rumah, trus saya harus scan ke mana..?",scan qr pas daftar rumah trus scan,scan qr pas daftar rumah trus scan,scan qr pas daftar rumah trus scan,scan qr pas daftar rumah terus scan,scan qr pas daftar rumah terus scan,positif,2,2,Positif
d111fa8a-bd45-48ca-893d-fba8ea98ce34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi pemerintahan gk ada yg bener , server gk pernah stabil ,, seakan"" buat aplikasi untuk publik cuma sekedar coba"" ,, ini pasti pake anggaran negara project nya ,,, tapi hasilnya kayak taikk gak guna",-5,1,2023-01-05 05:05:34,35,"aplikasi pemerintahan gk ada yg bener , server gk pernah stabil ,, seakan"" buat aplikasi untuk publik cuma sekedar coba"" ,, ini pasti pake anggaran negara project nya ,,, tapi hasilnya kayak taikk gak guna",pemerintahan gk bener server gk stabil seakan publik sekedar coba pake anggaran negara project hasilnya taikk gak,pemerintahan gk bener server gk stabil seakan publik sekedar coba pake anggaran negara project hasilnya taikk gak,pemerintahan gk bener server gk stabil seakan publik sekedar coba pake anggaran negara project hasilnya taikk gak,pemerintahan tidak benar server tidak stabil seakan publik sekadar coba pakai anggaran negara project hasilnya taikk tidak,perintah tidak benar server tidak stabil akan publik sekadar coba pakai anggar negara project hasil taikk tidak,negatif,0,0,Negatif
d5f91d28-8faf-4524-9221-8772020e04f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi aneh ngebug mulu server penuh ora danta pisan,-5,0,2023-01-05 04:55:39,9,aplikasi aneh ngebug mulu server penuh ora danta pisan,aneh ngebug mulu server penuh ora danta pisan,aneh ngebug mulu server penuh ora danta pisan,aneh ngebug mulu server penuh ora danta pisan,aneh nge bug mulu server penuh ora danta pisan,aneh nge bug mulu server penuh ora danta pis,negatif,0,1,Netral
392c7a93-9bbc-48ca-a27b-cafaee129767,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa di buka.....,3,1,2023-01-05 04:50:45,4,tidak bisa di buka.....,buka,buka,buka,buka,buka,positif,2,0,Negatif
e8dcde83-c2f8-45dd-ad82-f6bb875d677b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik dan bagus untuk zaman yang serba digital saat ini. Perlu kerjasama semua stakeholder agar KTP digital ini dapat diterima oleh semua instansi dan lembaga pemerintah ataupun swasta,5,0,2023-01-05 04:23:38,29,sangat baik dan bagus untuk zaman yang serba digital saat ini. perlu kerjasama semua stakeholder agar ktp digital ini dapat diterima oleh semua instansi dan lembaga pemerintah ataupun swasta,bagus zaman serba digital kerjasama stakeholder digital diterima instansi lembaga swasta,bagus zaman serba digital kerjasama stakeholder digital diterima instansi lembaga swasta,bagus zaman serba digital kerjasama stakeholder digital diterima instansi lembaga swasta,bagus zaman serba digital kerja sama stakeholder digital diterima instansi lembaga swasta,bagus zaman serba digital kerja sama stakeholder digital terima instansi lembaga swasta,positif,2,0,Negatif
478cd21b-8aef-487a-9874-253da53e057f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantab,5,0,2023-01-05 04:18:49,1,mantab,mantab,mantab,mantab,mantap,mantap,positif,2,0,Negatif
43ea61da-ad3b-42a6-a6c7-33c5d97ec92d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App TAI......ASUUUUUI,0,1,2023-01-05 04:13:45,2,app tai......asuuuuui,taiasuuuuui,taiasuuuuui,taiasui,taiasui,taiasui,netral,1,0,Negatif
e6db721c-9e43-4802-b9cd-4ff886d227f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jangan download apk ini, cacad banget anj gabisa dibuka",-2,0,2023-01-05 03:50:02,9,"jangan download apk ini, cacad banget anj gabisa dibuka",download cacad anj gabisa dibuka,download cacad anj gabisa dibuka,download cacad anj gabisa dibuka,unduh cacad anj tidak bisa dibuka,unduh cacad anj tidak bisa buka,negatif,0,0,Negatif
